date,product_id,units_sold,promo_flag,discount_pct,realised_selling_price,revenue,product_cost,impressions,clicks,ad_spend,ad_attributed_units,fulfilment_fees,profit,cpc,roas,acos,profit_margin_pct,click_to_order_proxy
2025-05-20,SKU078,7,0,0.0,47.26,330.82,236.18,1690,86,79.92,9,14.65,0.07,0.9293023255813954,4.13938938938939,0.24158152469620942,0.000211595429538722,0.10465116279069768
2025-05-21,SKU078,3,0,0.0,47.26,141.78,101.22,1329,86,82.02,10,5.42,-46.88,0.9537209302325581,1.7286027798098025,0.5785019043588658,-0.3306531245591762,0.11627906976744186
2025-05-22,SKU078,5,0,0.0,47.26,236.3,168.7,2025,95,102.56,8,8.22,-43.18,1.079578947368421,2.3040171606864277,0.43402454506982646,-0.18273381294964028,0.08421052631578947
2025-05-23,SKU078,2,0,0.0,47.26,94.52,67.48,805,38,38.56,4,5.47,-16.99,1.0147368421052632,2.451244813278008,0.407955988150656,-0.1797503173931443,0.10526315789473684
2025-05-24,SKU078,6,0,0.0,47.26,283.56,202.44,1973,111,117.37,16,10.09,-46.34,1.0573873873873874,2.415949561216665,0.4139159260826633,-0.16342220341373961,0.14414414414414414
2025-05-25,SKU078,1,0,0.0,47.26,47.26,33.74,1492,75,77.53,3,1.28,-65.29,1.0337333333333334,0.6095704888430284,1.6404993652137114,-1.3815065594583158,0.04
2025-05-26,SKU078,6,0,0.0,47.26,283.56,202.44,1961,102,111.01,12,5.16,-35.05,1.0883333333333334,2.554364471669219,0.39148681055155876,-0.12360699675553674,0.11764705882352941
2025-05-27,SKU078,7,0,0.0,47.26,330.82,236.18,1961,80,84.46,7,15.45,-5.27,1.05575,3.916883731944116,0.2553049996977208,-0.01593011305241521,0.0875
2025-05-28,SKU078,9,0,0.0,47.26,425.34,303.66,1645,91,84.59,6,9.86,27.23,0.9295604395604395,5.028253930724672,0.19887619316311658,0.06401937273710444,0.06593406593406594
2025-05-29,SKU078,7,0,0.0,47.26,330.82,236.18,1888,99,97.17,6,17.47,-20.0,0.9815151515151516,3.404548729031594,0.29372468411825164,-0.06045583701106342,0.06060606060606061
2025-05-30,SKU078,5,0,0.0,47.26,236.3,168.7,2440,109,108.47,8,6.96,-47.83,0.995137614678899,2.178482529731723,0.4590351248413034,-0.20241218789674142,0.07339449541284404
2025-05-31,SKU078,3,0,0.0,47.26,141.78,101.22,3191,171,169.99,20,7.76,-137.19,0.994093567251462,0.8340490617095123,1.198970235576245,-0.9676258992805755,0.11695906432748537
2025-06-01,SKU078,9,1,0.1304,41.1,369.9,303.66,2123,85,81.22,6,23.82,-38.8,0.9555294117647058,4.554296971189362,0.21957285752906192,-0.10489321438226548,0.07058823529411765
2025-06-02,SKU078,3,0,0.0,47.26,141.78,101.22,2313,118,124.62,11,2.5,-86.56,1.0561016949152542,1.1376986037554164,0.8789674143038511,-0.6105233460290591,0.09322033898305085
2025-06-03,SKU078,6,0,0.0,47.26,283.56,202.44,2117,100,107.03,7,8.74,-34.65,1.0703,2.6493506493506493,0.37745098039215685,-0.12219636055861192,0.07
2025-06-04,SKU078,7,0,0.0,47.26,330.82,236.18,1090,68,71.25,6,9.86,13.53,1.0477941176470589,4.643087719298245,0.21537391935191344,0.040898373737984405,0.08823529411764706
2025-06-05,SKU078,3,0,0.0,47.26,141.78,101.22,1998,105,101.09,4,5.91,-66.44,0.9627619047619048,1.402512612523494,0.7130060657356468,-0.4686133446184229,0.0380952380952381
2025-06-06,SKU078,11,0,0.0,47.26,519.86,371.14,704,33,32.27,1,21.3,95.15,0.977878787878788,16.10969941121785,0.062074404647405074,0.1830300465509945,0.030303030303030304
2025-06-07,SKU078,6,0,0.0,47.26,283.56,202.44,1874,104,107.6,5,7.85,-34.33,1.0346153846153845,2.6353159851301116,0.37946113697277467,-0.12106785160107207,0.04807692307692308
2025-06-08,SKU078,4,0,0.0,47.26,189.04,134.96,2376,115,121.78,9,4.83,-72.53,1.0589565217391304,1.5523074396452619,0.644202285230639,-0.3836754126110876,0.0782608695652174
2025-06-09,SKU078,0,0,0.0,47.26,0.0,0.0,1571,99,104.07,13,0.0,-104.07,1.051212121212121,0.0,,,0.13131313131313133
2025-06-10,SKU078,7,0,0.0,47.26,330.82,236.18,1075,47,45.66,0,19.35,29.63,0.9714893617021276,7.245291283399037,0.13802067589625777,0.08956532253189045,0.0
2025-06-11,SKU078,7,0,0.0,47.26,330.82,236.18,2518,149,144.06,9,19.19,-68.61,0.9668456375838926,2.2964042759961125,0.43546339399068984,-0.20739374886645306,0.06040268456375839
2025-06-12,SKU078,4,0,0.0,47.26,189.04,134.96,1587,76,74.75,6,7.05,-27.72,0.9835526315789473,2.528963210702341,0.3954189589504867,-0.14663563267033433,0.07894736842105263
2025-06-13,SKU078,5,0,0.0,47.26,236.3,168.7,2517,115,122.08,16,13.0,-67.48,1.0615652173913044,1.9356159895150722,0.5166314007617435,-0.2855691917054592,0.1391304347826087
2025-06-14,SKU078,3,0,0.0,47.26,141.78,101.22,1998,99,98.88,10,8.16,-66.48,0.9987878787878788,1.433859223300971,0.6974185357596275,-0.4688954718578079,0.10101010101010101
2025-06-15,SKU078,10,0,0.0,47.26,472.6,337.4,1957,97,91.78,3,16.23,27.19,0.9461855670103093,5.149269993462628,0.194202285230639,0.0575327972915785,0.030927835051546393
2025-06-16,SKU078,7,0,0.0,47.26,330.82,236.18,1139,59,55.2,6,18.63,20.81,0.9355932203389831,5.993115942028985,0.16685811015053503,0.06290429841001148,0.1016949152542373
2025-06-17,SKU078,12,0,0.0,47.26,567.12,404.88,2731,127,125.0,10,21.97,15.27,0.984251968503937,4.53696,0.22041190576950204,0.02692551840880237,0.07874015748031496
2025-06-18,SKU078,5,0,0.0,47.26,236.3,168.7,1906,104,102.68,4,12.53,-47.61,0.9873076923076923,2.301324503311258,0.43453237410071943,-0.20148116800677104,0.038461538461538464
2025-06-19,SKU078,11,0,0.0,47.26,519.86,371.14,2052,85,84.62,7,30.73,33.37,0.9955294117647059,6.143464901914441,0.16277459315969683,0.06419035894279228,0.08235294117647059
2025-06-20,SKU078,3,0,0.0,47.26,141.78,101.22,1890,102,97.92,8,5.04,-62.4,0.96,1.4479166666666667,0.6906474820143885,-0.44011849344054166,0.0784313725490196
2025-06-21,SKU078,14,0,0.0,47.26,661.64,472.36,1792,94,93.57,8,12.45,83.26,0.9954255319148936,7.071069787324998,0.1414213167281301,0.1258388247385285,0.0851063829787234
2025-06-22,SKU078,7,1,0.1599,39.7,277.9,236.18,2465,111,120.07,13,6.71,-85.06,1.0817117117117117,2.3144832181227617,0.43206189276718243,-0.3060813242173444,0.11711711711711711
2025-06-23,SKU078,4,0,0.0,47.26,189.04,134.96,2674,138,144.68,10,4.97,-95.57,1.0484057971014493,1.3066076859275642,0.7653406686415574,-0.5055543800253914,0.07246376811594203
2025-06-24,SKU078,4,0,0.0,47.26,189.04,134.96,1851,101,106.16,10,7.57,-59.65,1.0510891089108911,1.7807083647324793,0.5615742699957681,-0.31554168429961915,0.09900990099009901
2025-06-25,SKU078,11,0,0.0,47.26,519.86,371.14,2426,142,151.91,9,22.69,-25.88,1.0697887323943662,3.422157856625634,0.29221328819297504,-0.04978263378601931,0.06338028169014084
2025-06-26,SKU078,5,0,0.0,47.26,236.3,168.7,2906,148,155.06,11,13.0,-100.46,1.0477027027027028,1.5239262221075713,0.6561997460854845,-0.4251375370292001,0.07432432432432433
2025-06-27,SKU078,8,0,0.0,47.26,378.08,269.92,2459,131,137.46,6,20.17,-49.47,1.0493129770992367,2.750472864833406,0.36357384680490906,-0.13084532374100719,0.04580152671755725
2025-06-28,SKU078,6,0,0.0,47.26,283.56,202.44,1636,72,70.25,4,10.25,0.62,0.9756944444444444,4.03644128113879,0.2477429820849203,0.0021864861052334605,0.05555555555555555
2025-06-29,SKU078,3,1,0.1194,41.62,124.86,101.22,2031,94,90.04,8,4.78,-71.18,0.9578723404255319,1.3867170146601508,0.7211276629825405,-0.5700784879064553,0.0851063829787234
2025-06-30,SKU078,7,0,0.0,47.26,330.82,236.18,1900,97,96.37,6,7.2,-8.93,0.9935051546391753,3.4328110407803254,0.2913064506378091,-0.026993531225439817,0.061855670103092786
2025-01-01,SKU079,10,0,0.0,50.61,506.1,307.3,1721,38,28.44,3,27.0,143.36,0.748421052631579,17.79535864978903,0.056194427978660345,0.28326417704011064,0.07894736842105263
2025-01-02,SKU079,4,1,0.0568,47.74,190.96,122.92,2531,49,36.9,2,8.06,23.08,0.7530612244897958,5.175067750677507,0.19323418516966903,0.12086300795978214,0.04081632653061224
2025-01-03,SKU079,8,0,0.0,50.61,404.88,245.84,2250,39,31.51,4,9.46,118.07,0.807948717948718,12.849254205014281,0.07782552855166963,0.2916172693143647,0.10256410256410256
2025-01-04,SKU079,2,0,0.0,50.61,101.22,61.46,1407,29,21.75,3,3.45,14.56,0.75,4.653793103448276,0.2148784825133373,0.1438450899031812,0.10344827586206896
2025-01-05,SKU079,9,0,0.0,50.61,455.49,276.57,1482,39,32.16,3,12.16,134.6,0.8246153846153845,14.163246268656717,0.07060528222353947,0.2955059386594656,0.07692307692307693
2025-01-06,SKU079,2,0,0.0,50.61,101.22,61.46,1934,33,26.35,4,1.99,11.42,0.7984848484848486,3.8413662239089184,0.2603240466311006,0.11282355265757756,0.12121212121212122
2025-01-07,SKU079,3,0,0.0,50.61,151.83,92.19,2095,40,33.45,4,4.26,21.93,0.83625,4.539013452914798,0.2203121912665481,0.14443785813080418,0.1
2025-01-08,SKU079,4,0,0.0,50.61,202.44,122.92,3107,51,41.94,5,7.27,30.31,0.8223529411764705,4.826895565092991,0.20717249555423828,0.14972337482710926,0.09803921568627451
2025-01-09,SKU079,4,0,0.0,50.61,202.44,122.92,1569,30,24.51,1,3.76,51.25,0.8170000000000001,8.259485924112607,0.12107291049199764,0.25316143054732265,0.03333333333333333
2025-01-10,SKU079,3,0,0.0,50.61,151.83,92.19,1030,16,12.43,0,2.83,44.38,0.776875,12.214802896218826,0.08186787854837646,0.2923005993545413,0.0
2025-01-11,SKU079,9,0,0.0,50.61,455.49,276.57,2113,31,22.93,6,21.5,134.49,0.7396774193548387,19.86436982119494,0.050341390590353245,0.29526444049265627,0.1935483870967742
2025-01-12,SKU079,11,0,0.0,50.61,556.71,338.03,2398,64,46.82,6,27.66,144.2,0.7315625,11.890431439555746,0.08410123762820858,0.25902175279768636,0.09375
2025-01-13,SKU079,9,0,0.0,50.61,455.49,276.57,3433,84,65.29,12,15.79,97.84,0.7772619047619048,6.976412926941338,0.1433401391907616,0.2148016421875343,0.14285714285714285
2025-01-14,SKU079,6,0,0.0,50.61,303.66,184.38,3016,47,35.69,2,15.66,67.93,0.7593617021276595,8.508265620622025,0.11753276691036026,0.22370414279127973,0.0425531914893617
2025-01-15,SKU079,2,0,0.0,50.61,101.22,61.46,2030,31,24.49,0,3.25,12.02,0.7899999999999999,4.133115557370355,0.2419482315747876,0.11875123493380754,0.0
2025-01-16,SKU079,11,0,0.0,50.61,556.71,338.03,2598,55,40.86,6,14.7,163.12,0.7429090909090909,13.62481644640235,0.07339548418386592,0.29300713118140503,0.10909090909090909
2025-01-17,SKU079,1,0,0.0,50.61,50.61,30.73,2987,59,47.45,6,0.94,-28.51,0.8042372881355933,1.0665964172813487,0.9375617466903775,-0.5633274056510571,0.1016949152542373
2025-01-18,SKU079,6,0,0.0,50.61,303.66,184.38,2880,59,49.85,11,13.82,55.61,0.8449152542372882,6.09147442326981,0.16416386748336956,0.18313245076730553,0.1864406779661017
2025-01-19,SKU079,3,1,0.1134,44.87,134.61,92.19,3380,66,55.2,5,4.83,-17.61,0.8363636363636364,2.438586956521739,0.4100735457989748,-0.13082237575217293,0.07575757575757576
2025-01-20,SKU079,4,0,0.0,50.61,202.44,122.92,1716,50,41.64,7,5.69,32.19,0.8328,4.861671469740634,0.2056905749851808,0.15901007705986958,0.14
2025-01-21,SKU079,3,0,0.0,50.61,151.83,92.19,2114,34,28.29,4,5.16,26.19,0.8320588235294117,5.366914103923649,0.18632681288282946,0.17249555423829283,0.11764705882352941
2025-01-22,SKU079,8,1,0.1423,43.41,347.28,245.84,1850,33,25.46,3,7.92,68.06,0.7715151515151515,13.640219952867241,0.07331260078322968,0.19598018889656763,0.09090909090909091
2025-01-23,SKU079,7,0,0.0,50.61,354.27,215.11,2463,40,33.29,6,15.0,90.87,0.8322499999999999,10.64193451486933,0.09396787760747453,0.25649928021000934,0.15
2025-01-24,SKU079,3,0,0.0,50.61,151.83,92.19,2521,56,46.44,9,4.93,8.27,0.8292857142857143,3.269379844961241,0.30586840545346766,0.054468813804913384,0.16071428571428573
2025-01-25,SKU079,4,0,0.0,50.61,202.44,122.92,3474,78,62.88,4,5.48,11.16,0.8061538461538462,3.219465648854962,0.3106105512744517,0.05512744516893894,0.05128205128205128
2025-01-26,SKU079,6,0,0.0,50.61,303.66,184.38,1790,31,25.84,3,7.29,86.15,0.8335483870967741,11.7515479876161,0.08509517223210168,0.28370546005400776,0.0967741935483871
2025-01-27,SKU079,4,0,0.0,50.61,202.44,122.92,1927,37,27.67,3,9.19,42.66,0.7478378378378379,7.316226960607155,0.1366824738194033,0.21072910491997626,0.08108108108108109
2025-01-28,SKU079,3,0,0.0,50.61,151.83,92.19,1003,20,16.39,4,4.24,39.01,0.8195,9.263575350823674,0.10794968056378844,0.25693209510636894,0.2
2025-01-29,SKU079,6,0,0.0,50.61,303.66,184.38,3464,69,51.32,7,12.62,55.34,0.743768115942029,5.916991426344506,0.16900480800895737,0.18224329842587103,0.10144927536231885
2025-01-30,SKU079,3,0,0.0,50.61,151.83,92.19,2422,57,42.89,4,6.17,10.58,0.7524561403508772,3.539986010725111,0.2824869920305605,0.0696831983139037,0.07017543859649122
2025-01-31,SKU079,6,0,0.0,50.61,303.66,184.38,1291,32,25.57,5,14.99,78.72,0.7990625,11.875635510363708,0.08420601989066719,0.2592373048804584,0.15625
2025-02-01,SKU079,6,1,0.1348,43.79,262.74,184.38,3035,63,50.19,5,7.02,21.15,0.7966666666666666,5.234907352062164,0.19102534825302578,0.08049783055492121,0.07936507936507936
2025-02-02,SKU079,11,0,0.0,50.61,556.71,338.03,1942,44,35.1,5,14.31,169.27,0.7977272727272727,15.860683760683761,0.06304898421080994,0.30405417542347,0.11363636363636363
2025-02-03,SKU079,2,1,0.11,45.04,90.08,61.46,1868,44,34.77,4,2.73,-8.88,0.7902272727272728,2.590739142939315,0.3859902309058615,-0.0985790408525755,0.09090909090909091
2025-02-04,SKU079,7,0,0.0,50.61,354.27,215.11,1964,57,42.92,5,10.19,86.05,0.7529824561403509,8.254193849021435,0.12115053490275779,0.24289383803313858,0.08771929824561403
2025-02-05,SKU079,7,0,0.0,50.61,354.27,215.11,1562,28,22.31,1,13.27,103.58,0.7967857142857142,15.87942626624832,0.06297456742032913,0.29237587151042993,0.03571428571428571
2025-02-06,SKU079,4,0,0.0,50.61,202.44,122.92,1692,35,26.77,2,7.24,45.51,0.7648571428571428,7.5621964886066495,0.1322367121122308,0.22480735032602253,0.05714285714285714
2025-02-07,SKU079,8,0,0.0,50.61,404.88,245.84,3545,71,58.73,14,9.39,90.92,0.8271830985915493,6.893921334922527,0.14505532503457813,0.22456036356451295,0.19718309859154928
2025-02-08,SKU079,4,0,0.0,50.61,202.44,122.92,2797,73,57.33,9,3.9,18.29,0.7853424657534246,3.531135531135531,0.28319502074688796,0.09034775736020549,0.1232876712328767
2025-02-09,SKU079,2,1,0.054,47.88,95.76,61.46,1447,42,31.44,5,3.14,-0.28,0.7485714285714286,3.045801526717557,0.3283208020050125,-0.0029239766081871348,0.11904761904761904
2025-02-10,SKU079,9,0,0.0,50.61,455.49,276.57,2162,37,28.05,3,13.17,137.7,0.7581081081081081,16.23850267379679,0.061582032536389386,0.3023117960877297,0.08108108108108109
2025-02-11,SKU079,6,0,0.0,50.61,303.66,184.38,1945,33,25.06,2,9.46,84.76,0.7593939393939394,12.117318435754191,0.08252650991240201,0.2791279720740302,0.06060606060606061
2025-02-12,SKU079,7,0,0.0,50.61,354.27,215.11,1293,30,23.2,2,10.48,105.48,0.7733333333333333,15.270258620689654,0.06548677562311232,0.29773901261749514,0.06666666666666667
2025-02-13,SKU079,8,0,0.0,50.61,404.88,245.84,2505,34,27.04,4,14.79,117.21,0.7952941176470588,14.97337278106509,0.06678522031219127,0.2894931831653823,0.11764705882352941
2025-02-14,SKU079,9,0,0.0,50.61,455.49,276.57,2164,37,27.1,3,19.67,132.15,0.7324324324324325,16.807749077490776,0.05949636655030846,0.29012711585325696,0.08108108108108109
2025-02-15,SKU079,6,0,0.0,50.61,303.66,184.38,3288,58,45.36,10,7.98,65.94,0.7820689655172414,6.694444444444445,0.14937759336099585,0.21715076071922543,0.1724137931034483
2025-02-16,SKU079,5,0,0.0,50.61,253.05,153.65,2122,61,46.96,7,7.43,45.01,0.7698360655737705,5.388628620102215,0.18557597312784035,0.17786998616874133,0.11475409836065574
2025-02-17,SKU079,16,0,0.0,50.61,809.76,491.68,2368,44,33.97,4,24.17,259.94,0.7720454545454545,23.837503679717397,0.041950701442402684,0.32100869393400516,0.09090909090909091
2025-02-18,SKU079,8,0,0.0,50.61,404.88,245.84,1490,35,25.7,3,20.82,112.52,0.7342857142857143,15.754085603112841,0.06347559770796285,0.2779095040505829,0.08571428571428572
2025-02-19,SKU079,7,0,0.0,50.61,354.27,215.11,2038,33,26.84,2,18.78,93.54,0.8133333333333334,13.199329359165423,0.07576142490191097,0.2640359048183589,0.06060606060606061
2025-02-20,SKU079,7,0,0.0,50.61,354.27,215.11,1608,38,30.94,3,10.6,97.62,0.8142105263157895,11.45022624434389,0.08733451886978859,0.27555254466932005,0.07894736842105263
2025-02-21,SKU079,9,1,0.1468,43.18,388.62,276.57,1731,34,26.73,6,22.6,62.72,0.7861764705882353,14.538720538720538,0.06878184344603984,0.1613915907570377,0.17647058823529413
2025-02-22,SKU079,4,0,0.0,50.61,202.44,122.92,2547,52,41.92,5,6.6,31.0,0.8061538461538462,4.8291984732824424,0.20707370084963447,0.15313179213594152,0.09615384615384616
2025-02-23,SKU079,10,0,0.0,50.61,506.1,307.3,1662,48,37.65,4,12.22,148.93,0.7843749999999999,13.442231075697212,0.07439241256668642,0.2942699071329777,0.08333333333333333
2025-02-24,SKU079,7,0,0.0,50.61,354.27,215.11,906,16,13.21,3,12.39,113.56,0.825625,26.818319454958363,0.03728794422333249,0.3205464758517515,0.1875
2025-02-25,SKU079,5,0,0.0,50.61,253.05,153.65,2642,46,36.49,3,13.94,48.97,0.7932608695652175,6.934776651137298,0.144200750839755,0.19351906737798852,0.06521739130434782
2025-02-26,SKU079,4,0,0.0,50.61,202.44,122.92,2004,35,26.07,3,6.41,47.04,0.7448571428571429,7.765247410817031,0.12877889745109664,0.23236514522821577,0.08571428571428572
2025-02-27,SKU079,9,0,0.0,50.61,455.49,276.57,3006,48,35.9,9,12.28,130.74,0.7479166666666667,12.68774373259053,0.07881621989505806,0.28703154844233686,0.1875
2025-02-28,SKU079,5,0,0.0,50.61,253.05,153.65,1948,33,27.58,3,8.23,63.59,0.8357575757575757,9.1751269035533,0.10899031811894881,0.2512942106303102,0.09090909090909091
2025-03-01,SKU079,7,0,0.0,50.61,354.27,215.11,3022,62,49.04,6,14.29,75.83,0.7909677419354838,7.224102773246329,0.13842549467919948,0.21404578428881926,0.0967741935483871
2025-03-02,SKU079,7,0,0.0,50.61,354.27,215.11,2064,34,27.54,1,7.89,103.73,0.8099999999999999,12.863834422657952,0.07773731899398764,0.2927992773873035,0.029411764705882353
2025-03-03,SKU079,6,0,0.0,50.61,303.66,184.38,2411,43,34.03,3,10.04,75.21,0.7913953488372093,8.92330296796944,0.11206612658894816,0.24767832444180987,0.06976744186046512
2025-03-04,SKU079,5,0,0.0,50.61,253.05,153.65,2039,32,25.03,2,6.78,67.59,0.7821875,10.109868158210148,0.09891325824935783,0.2671013633669235,0.0625
2025-03-05,SKU079,8,0,0.0,50.61,404.88,245.84,2226,46,38.45,4,10.37,110.22,0.8358695652173914,10.53003901170351,0.0949664098004347,0.27222880853586245,0.08695652173913043
2025-03-06,SKU079,11,0,0.0,50.61,556.71,338.03,3787,85,71.67,5,12.96,134.05,0.8431764705882353,7.767685223943073,0.12873848143557687,0.2407896391298881,0.058823529411764705
2025-03-07,SKU079,5,0,0.0,50.61,253.05,153.65,2558,37,27.28,4,8.77,63.35,0.7372972972972973,9.276026392961876,0.10780478166370283,0.2503457814661134,0.10810810810810811
2025-03-08,SKU079,12,0,0.0,50.61,607.32,368.76,1510,29,22.6,5,18.0,197.96,0.7793103448275862,26.872566371681415,0.03721267206744385,0.3259566620562471,0.1724137931034483
2025-03-09,SKU079,1,0,0.0,50.61,50.61,30.73,2060,51,42.11,4,1.36,-23.59,0.8256862745098039,1.201852291617193,0.8320490021734835,-0.4661134163208852,0.0784313725490196
2025-03-10,SKU079,4,0,0.0,50.61,202.44,122.92,2740,54,42.0,5,9.06,28.46,0.7777777777777778,4.82,0.2074688796680498,0.1405848646512547,0.09259259259259259
2025-03-11,SKU079,11,0,0.0,50.61,556.71,338.03,2793,65,53.0,7,24.19,141.49,0.8153846153846154,10.503962264150944,0.09520216989096657,0.25415386826175207,0.1076923076923077
2025-03-12,SKU079,5,0,0.0,50.61,253.05,153.65,3311,74,62.24,9,5.22,31.94,0.8410810810810811,4.065713367609255,0.2459592965817032,0.12622011460185734,0.12162162162162163
2025-03-13,SKU079,7,0,0.0,50.61,354.27,215.11,1549,24,18.7,2,19.32,101.14,0.7791666666666667,18.944919786096257,0.052784599316905184,0.2854884692466198,0.08333333333333333
2025-03-14,SKU079,6,0,0.0,50.61,303.66,184.38,2891,60,44.41,4,13.91,60.96,0.7401666666666666,6.837649178113039,0.14624909438187444,0.2007508397549891,0.06666666666666667
2025-03-15,SKU079,5,0,0.0,50.61,253.05,153.65,485,9,7.23,0,10.4,81.77,0.8033333333333333,35.0,0.02857142857142857,0.3231377198182177,0.0
2025-03-16,SKU079,7,0,0.0,50.61,354.27,215.11,3036,74,57.97,3,9.6,71.59,0.7833783783783783,6.111264447127825,0.16363225788240607,0.20207751150252634,0.04054054054054054
2025-03-17,SKU079,5,0,0.0,50.61,253.05,153.65,1673,31,22.92,3,12.54,63.94,0.7393548387096774,11.040575916230367,0.0905749851807943,0.25267733649476387,0.0967741935483871
2025-03-18,SKU079,7,0,0.0,50.61,354.27,215.11,2050,58,47.87,8,18.92,72.37,0.8253448275862069,7.400668477125548,0.13512292883958563,0.20427922206226892,0.13793103448275862
2025-03-19,SKU079,10,0,0.0,50.61,506.1,307.3,2328,48,37.75,5,10.85,150.2,0.7864583333333334,13.406622516556292,0.07459000197589409,0.296779292629915,0.10416666666666667
2025-03-20,SKU079,4,0,0.0,50.61,202.44,122.92,1873,52,43.37,6,7.5,28.65,0.8340384615384615,4.667742679271386,0.21423631693341236,0.1415234143449911,0.11538461538461539
2025-03-21,SKU079,6,0,0.0,50.61,303.66,184.38,1695,32,26.1,2,5.9,87.28,0.815625,11.63448275862069,0.08595139300533491,0.28742672726075214,0.0625
2025-03-22,SKU079,9,0,0.0,50.61,455.49,276.57,1179,23,18.69,2,10.31,149.92,0.812608695652174,24.370786516853933,0.04103273397879207,0.3291400469823706,0.08695652173913043
